vehicle_id,date,daily_miles,total_mileage,engine_temp,oil_level,error_code,hardware_failure
V036,2025-03-25,92.92,1926.61,79.5,3.86,NONE,0
V036,2025-03-26,83.26,2009.87,79.69,4.87,NONE,0
V036,2025-03-27,44.95,2054.82,80.7,4.02,NONE,0
V036,2025-03-28,85.07,2139.89,80.51,4.55,P0420,0
V036,2025-03-29,60.67,2200.56,81.02,4.47,P0455,1
V036,2025-03-30,76.84,2277.4,82.32,3.76,P0300,0
V036,2025-03-31,113.47,2390.87,87.21,3.39,P0300,0
V036,2025-04-01,107.15,2498.02,93.96,3.87,P0300,0
V036,2025-04-02,53.58,2551.6,88.86,2.71,P0300,0
V036,2025-04-03,74.16,2625.76,82.98,3.75,P0171,0
V036,2025-04-04,89.86,2715.62,89.17,4.47,P0455,0
V036,2025-04-05,58.03,2773.65,76.41,3.48,P0300,0
V036,2025-04-06,82.73,2856.38,85.13,2.92,P0455,0
V036,2025-04-07,94.06,2950.44,82.36,4.26,NONE,0
V036,2025-04-08,77.54,3027.98,88.01,4.15,P0300,0
V036,2025-04-09,124.17,3152.15,82.03,3.62,P0171,0
V036,2025-04-10,80.7,3232.84,78.12,3.82,P0300,0
V036,2025-04-11,92.06,3324.9,88.98,4.16,P0171,0
V036,2025-04-12,86.76,3411.66,82.04,3.75,NONE,0
V036,2025-04-13,77.83,3489.49,83.11,3.86,P0420,0
V036,2025-04-14,88.94,3578.43,81.81,2.52,P0171,1
V036,2025-04-15,85.86,3664.29,78.99,4.29,NONE,0
V036,2025-04-16,84.8,3749.08,87.43,4.18,P0171,0
V036,2025-04-17,81.89,3830.97,79.82,4.19,P0455,0
V036,2025-04-18,111.81,3942.78,82.15,3.8,P0171,0
V036,2025-04-19,89.97,4032.75,88.77,4.74,P0171,0
V036,2025-04-20,60.03,4092.78,87.59,3.95,P0171,0
V036,2025-04-21,74.3,4167.09,88.2,4.18,NONE,0
V036,2025-04-22,89.36,4256.44,79.15,3.34,P0455,1
V036,2025-04-23,66.71,4323.16,79.86,2.95,NONE,0
V036,2025-04-24,75.72,4398.87,89.19,3.11,P0300,0
V036,2025-04-25,41.85,4440.72,82.26,4.36,P0420,0
V036,2025-04-26,78.83,4519.55,87.23,4.65,P0420,1
V036,2025-04-27,56.45,4576.0,86.13,4.23,P0171,0
V036,2025-04-28,123.57,4699.57,85.97,4.72,NONE,0
V036,2025-04-29,98.1,4797.67,84.33,4.38,NONE,0
V037,2025-03-01,129.84,129.84,83.62,3.31,P0171,0
V037,2025-03-02,77.78,207.63,83.54,4.06,NONE,0
V037,2025-03-03,40.69,248.32,82.06,3.6,P0455,1
V037,2025-03-04,65.52,313.84,82.44,4.22,NONE,0
V037,2025-03-05,51.46,365.3,85.35,3.3,P0455,0
V037,2025-03-06,65.71,431.01,85.77,2.87,P0420,0
V037,2025-03-07,96.4,527.42,89.09,4.29,NONE,0
V037,2025-03-08,74.42,601.84,95.27,4.11,NONE,0
V037,2025-03-09,82.19,684.03,82.92,4.44,NONE,0
V037,2025-03-10,35.18,719.22,85.03,3.19,NONE,0
V037,2025-03-11,107.54,826.76,90.1,4.68,P0171,0
V037,2025-03-12,103.68,930.44,81.54,3.9,P0171,1
V037,2025-03-13,81.49,1011.93,90.13,3.79,NONE,0
V037,2025-03-14,110.77,1122.69,87.4,4.91,NONE,0
V037,2025-03-15,80.99,1203.68,88.61,4.04,NONE,0
V037,2025-03-16,61.84,1265.52,84.8,4.42,P0300,0
V037,2025-03-17,63.29,1328.81,90.49,3.27,NONE,0
V037,2025-03-18,73.17,1401.98,87.67,3.98,P0171,0
V037,2025-03-19,83.7,1485.68,87.26,3.54,NONE,0
V037,2025-03-20,58.56,1544.24,91.51,3.19,NONE,0
V037,2025-03-21,53.27,1597.51,91.68,2.62,NONE,0
V037,2025-03-22,81.1,1678.61,82.62,4.41,P0171,0
V037,2025-03-23,104.43,1783.04,85.67,2.58,NONE,0
V037,2025-03-24,54.06,1837.1,81.71,3.62,NONE,0
V037,2025-03-25,85.29,1922.38,84.8,3.89,NONE,0
V037,2025-03-26,87.97,2010.35,86.23,2.85,P0300,0
V037,2025-03-27,76.75,2087.1,80.64,4.83,NONE,0
V037,2025-03-28,112.93,2200.03,97.71,2.85,P0455,0
V037,2025-03-29,84.66,2284.69,81.41,4.79,NONE,0
V037,2025-03-30,92.49,2377.18,79.49,2.7,NONE,0
V037,2025-03-31,57.33,2434.51,86.75,4.34,P0455,0
V037,2025-04-01,73.1,2507.62,75.64,4.0,P0300,0
V037,2025-04-02,90.68,2598.3,81.37,3.26,NONE,0
V037,2025-04-03,60.92,2659.22,87.27,4.22,P0300,0
V037,2025-04-04,75.86,2735.08,79.84,3.12,NONE,0
V037,2025-04-05,63.08,2798.16,89.42,4.7,NONE,0
V037,2025-04-06,77.71,2875.87,85.74,4.03,P0455,0
V037,2025-04-07,75.94,2951.8,81.14,4.28,P0420,0
V037,2025-04-08,103.44,3055.24,92.49,3.21,P0300,0
V037,2025-04-09,63.53,3118.77,83.74,4.3,NONE,0
V037,2025-04-10,117.37,3236.15,85.17,3.12,P0420,0
V037,2025-04-11,56.57,3292.72,78.8,2.56,P0420,0
V037,2025-04-12,101.8,3394.51,82.14,4.74,P0455,0
V037,2025-04-13,23.35,3417.87,90.8,2.58,NONE,0
V037,2025-04-14,79.67,3497.54,88.42,3.35,NONE,0
V037,2025-04-15,106.55,3604.09,96.05,3.05,NONE,0
V037,2025-04-16,117.84,3721.93,80.58,4.32,P0300,0
V037,2025-04-17,70.22,3792.15,81.92,3.16,NONE,0
V037,2025-04-18,94.49,3886.65,87.24,3.14,P0171,0
V037,2025-04-19,50.35,3937.0,83.12,3.79,P0420,0
V037,2025-04-20,82.87,4019.87,89.36,3.39,P0300,0
V037,2025-04-21,53.71,4073.57,76.14,4.32,P0300,0
V037,2025-04-22,102.72,4176.29,84.23,4.86,NONE,0
V037,2025-04-23,94.22,4270.52,75.39,2.74,P0420,0
V037,2025-04-24,72.37,4342.89,78.4,3.02,NONE,0
V037,2025-04-25,124.77,4467.65,80.31,4.23,NONE,0
V037,2025-04-26,99.28,4566.94,83.47,3.92,NONE,0
V037,2025-04-27,65.46,4632.39,84.49,3.66,P0171,0
V037,2025-04-28,88.34,4720.73,90.84,4.58,P0455,0
V037,2025-04-29,59.21,4779.94,84.92,2.53,NONE,0
V038,2025-03-01,101.66,101.66,79.62,4.48,P0171,0
V038,2025-03-02,79.19,180.85,75.54,3.55,NONE,0
V038,2025-03-03,51.38,232.24,82.62,2.84,NONE,0
V038,2025-03-04,50.49,282.73,90.11,4.93,NONE,0
V038,2025-03-05,68.95,351.68,79.51,3.39,NONE,0
V038,2025-03-06,81.76,433.45,89.87,3.86,NONE,0
V038,2025-03-07,56.76,490.21,92.91,4.12,P0171,0
V038,2025-03-08,123.19,613.4,75.69,4.72,P0420,0
V038,2025-03-09,70.47,683.87,78.48,3.29,P0420,0
V038,2025-03-10,58.28,742.15,83.45,3.76,P0171,0
V038,2025-03-11,74.69,816.84,91.85,3.73,NONE,0
V038,2025-03-12,89.34,906.18,88.95,3.73,NONE,0
V038,2025-03-13,90.42,996.59,83.36,3.94,NONE,0
V038,2025-03-14,65.5,1062.1,80.62,4.51,NONE,0
V038,2025-03-15,85.82,1147.92,83.18,3.49,NONE,0
V038,2025-03-16,100.88,1248.8,84.89,3.53,NONE,0
V038,2025-03-17,67.37,1316.17,85.26,2.51,NONE,0
V038,2025-03-18,95.83,1412.0,79.41,2.8,P0171,0
V038,2025-03-19,75.67,1487.67,80.3,4.12,NONE,0
V038,2025-03-20,62.94,1550.62,87.81,2.7,P0420,0
V038,2025-03-21,67.9,1618.52,87.49,4.55,NONE,0
V038,2025-03-22,90.1,1708.62,92.03,3.34,P0455,0
V038,2025-03-23,68.61,1777.23,83.21,3.77,P0171,0
V038,2025-03-24,43.93,1821.16,90.47,3.69,P0171,0
V038,2025-03-25,107.8,1928.96,78.27,4.75,NONE,0
V038,2025-03-26,72.26,2001.21,79.51,2.85,P0420,0
V038,2025-03-27,108.33,2109.54,88.87,4.83,P0455,1
V038,2025-03-28,83.02,2192.56,81.8,2.64,NONE,0
V038,2025-03-29,81.47,2274.03,89.84,4.17,P0171,0
V038,2025-03-30,74.43,2348.45,86.32,2.6,NONE,0
V038,2025-03-31,72.75,2421.21,88.71,2.82,NONE,0
V038,2025-04-01,127.84,2549.04,81.16,2.58,NONE,0
V038,2025-04-02,98.2,2647.25,84.08,4.96,NONE,0
V038,2025-04-03,59.21,2706.46,87.11,4.76,NONE,0
V038,2025-04-04,55.82,2762.27,85.28,4.8,NONE,0
V038,2025-04-05,96.21,2858.48,89.5,4.27,NONE,0
V038,2025-04-06,68.12,2926.6,81.92,4.22,NONE,0
V038,2025-04-07,73.63,3000.23,77.72,4.46,P0171,1
V038,2025-04-08,75.17,3075.4,92.33,4.48,NONE,0
V038,2025-04-09,89.03,3164.43,89.94,3.07,P0300,0
V038,2025-04-10,61.42,3225.85,79.33,2.79,NONE,0
V038,2025-04-11,62.59,3288.43,81.6,3.64,P0171,0
V038,2025-04-12,99.18,3387.61,90.64,2.74,NONE,0
V038,2025-04-13,82.52,3470.13,88.89,3.41,P0300,0
V038,2025-04-14,63.79,3533.92,89.28,4.23,P0420,1
V038,2025-04-15,121.48,3655.4,81.07,3.05,P0420,1
V038,2025-04-16,102.03,3757.42,88.58,3.68,P0420,0
V038,2025-04-17,63.65,3821.07,96.02,4.74,P0420,0
V038,2025-04-18,104.67,3925.74,84.96,4.5,NONE,0
V038,2025-04-19,51.48,3977.22,82.64,3.52,P0300,1
V038,2025-04-20,69.66,4046.88,88.1,3.81,NONE,0
V038,2025-04-21,69.25,4116.13,90.62,4.11,P0420,0
V038,2025-04-22,71.13,4187.26,83.56,4.49,NONE,0
V038,2025-04-23,74.4,4261.66,82.54,4.64,P0300,0
V038,2025-04-24,82.78,4344.44,84.77,4.95,NONE,0
V038,2025-04-25,71.36,4415.8,94.04,2.75,NONE,0
V038,2025-04-26,77.13,4492.93,84.17,4.9,NONE,0
V038,2025-04-27,99.47,4592.4,88.12,3.49,NONE,0
V038,2025-04-28,56.61,4649.01,81.4,3.7,P0300,0
V038,2025-04-29,121.81,4770.82,89.11,3.14,P0300,0
V039,2025-03-01,38.46,38.46,83.82,3.62,P0455,0
V039,2025-03-02,45.34,83.8,94.51,3.54,NONE,0
V039,2025-03-03,97.97,181.77,90.62,4.58,NONE,0
V039,2025-03-04,92.49,274.25,77.87,3.96,NONE,0
V039,2025-03-05,75.07,349.33,73.49,3.28,P0420,0
V039,2025-03-06,72.65,421.97,82.7,2.76,NONE,0
V039,2025-03-07,102.38,524.35,91.37,4.88,P0171,0
V039,2025-03-08,121.97,646.32,78.07,4.94,P0171,1
V039,2025-03-09,98.13,744.46,85.36,2.71,P0171,1
V039,2025-03-10,74.87,819.33,78.31,3.96,NONE,0
V039,2025-03-11,69.7,889.02,84.37,4.5,NONE,0
V039,2025-03-12,54.66,943.69,87.19,3.74,NONE,0
V039,2025-03-13,96.85,1040.54,88.77,3.75,P0420,0
V039,2025-03-14,60.59,1101.13,93.64,3.2,P0420,1
V039,2025-03-15,61.94,1163.07,89.05,2.93,NONE,0
V039,2025-03-16,43.33,1206.4,86.3,4.07,NONE,0
V039,2025-03-17,86.6,1293.0,80.93,3.21,NONE,0
V039,2025-03-18,94.75,1387.76,81.47,4.02,NONE,0
V039,2025-03-19,78.35,1466.11,86.53,4.2,P0300,0
V039,2025-03-20,76.95,1543.07,81.8,4.91,NONE,0
V039,2025-03-21,43.92,1586.99,86.66,2.8,P0300,1
V039,2025-03-22,99.32,1686.31,91.79,3.43,P0455,1
V039,2025-03-23,89.83,1776.14,83.85,3.3,NONE,0
V039,2025-03-24,84.56,1860.7,76.76,4.56,P0300,0
V039,2025-03-25,68.99,1929.68,87.55,4.28,NONE,0
V039,2025-03-26,51.66,1981.34,76.66,4.46,P0300,0
V039,2025-03-27,67.43,2048.77,71.91,3.44,P0300,0
V039,2025-03-28,70.19,2118.96,84.25,4.21,P0455,0
V039,2025-03-29,53.09,2172.05,83.59,4.54,NONE,0
V039,2025-03-30,78.73,2250.78,92.07,3.25,P0300,1
V039,2025-03-31,52.33,2303.11,89.51,3.09,NONE,0
V039,2025-04-01,71.21,2374.32,82.02,4.84,P0300,0
V039,2025-04-02,34.94,2409.26,86.68,4.68,P0455,0
V039,2025-04-03,47.31,2456.57,79.8,3.02,P0420,0
V039,2025-04-04,49.87,2506.44,79.98,4.19,P0420,0
V039,2025-04-05,92.34,2598.78,76.59,2.66,P0300,0
V039,2025-04-06,72.38,2671.17,78.65,4.84,NONE,0
V039,2025-04-07,110.25,2781.42,79.34,3.14,P0300,0
V039,2025-04-08,63.01,2844.42,82.59,2.94,P0455,0
V039,2025-04-09,38.58,2883.0,89.97,3.77,P0420,0
V039,2025-04-10,43.41,2926.4,88.08,3.24,NONE,0
V039,2025-04-11,92.26,3018.67,86.93,2.98,NONE,0
V039,2025-04-12,93.86,3112.53,74.86,3.4,NONE,0
V039,2025-04-13,84.76,3197.29,80.02,3.81,NONE,0
V039,2025-04-14,75.44,3272.73,77.97,4.49,NONE,0
V039,2025-04-15,62.95,3335.67,85.96,3.87,P0420,0
V039,2025-04-16,99.16,3434.83,88.32,4.07,P0455,0
V039,2025-04-17,89.45,3524.28,81.1,4.19,NONE,0
V039,2025-04-18,78.67,3602.96,83.21,3.33,P0171,0
V039,2025-04-19,57.91,3660.86,88.3,3.98,NONE,0
V039,2025-04-20,101.31,3762.17,83.71,3.13,NONE,0
V039,2025-04-21,80.99,3843.16,86.04,4.48,NONE,0
V039,2025-04-22,55.54,3898.69,92.12,4.03,P0300,0
V039,2025-04-23,59.23,3957.92,91.46,2.77,NONE,0
V039,2025-04-24,82.91,4040.83,81.48,3.8,P0300,0
V039,2025-04-25,81.37,4122.2,93.5,3.56,P0455,1
V039,2025-04-26,73.04,4195.23,84.63,3.34,NONE,0
V039,2025-04-27,97.91,4293.14,76.3,4.62,P0420,0
V039,2025-04-28,73.21,4366.36,84.79,2.69,P0300,0
V039,2025-04-29,90.02,4456.38,85.06,4.23,NONE,0
V040,2025-03-01,91.58,91.58,87.3,4.04,P0455,0
V040,2025-03-02,75.55,167.13,85.34,4.57,P0455,0
V040,2025-03-03,66.29,233.42,89.1,4.27,NONE,0
V040,2025-03-04,69.42,302.84,82.54,3.34,P0171,0
V040,2025-03-05,85.6,388.44,71.63,3.69,NONE,0
V040,2025-03-06,48.92,437.36,92.83,3.25,NONE,0
V040,2025-03-07,87.82,525.18,87.91,4.64,NONE,0
V040,2025-03-08,57.96,583.15,84.93,4.24,P0455,1
V040,2025-03-09,74.39,657.54,77.99,2.66,P0420,0
V040,2025-03-10,77.2,734.74,85.61,4.76,NONE,0
V040,2025-03-11,77.84,812.58,90.56,4.36,NONE,0
V040,2025-03-12,104.36,916.94,87.4,3.58,P0171,0
V040,2025-03-13,76.13,993.07,92.36,4.85,NONE,0
V040,2025-03-14,20.21,1013.28,79.55,4.46,NONE,0
V040,2025-03-15,84.37,1097.65,91.44,2.95,P0455,0
V040,2025-03-16,90.07,1187.72,84.83,4.38,P0171,0
V040,2025-03-17,122.86,1310.58,82.65,4.58,NONE,0
V040,2025-03-18,52.37,1362.95,86.1,3.29,NONE,0
V040,2025-03-19,85.07,1448.02,76.03,2.63,P0455,0
V040,2025-03-20,87.49,1535.51,82.96,2.83,P0300,0
V040,2025-03-21,74.6,1610.11,77.28,3.79,P0420,1
V040,2025-03-22,73.83,1683.94,92.72,4.47,P0300,0
V040,2025-03-23,62.4,1746.34,86.35,2.89,P0300,0
V040,2025-03-24,39.32,1785.66,78.79,4.36,P0171,0
V040,2025-03-25,43.19,1828.85,91.64,2.93,NONE,0
V040,2025-03-26,88.03,1916.88,77.74,3.56,NONE,0
V040,2025-03-27,54.21,1971.09,85.29,4.16,NONE,0
V040,2025-03-28,71.05,2042.14,88.26,3.73,NONE,0
V040,2025-03-29,63.81,2105.94,85.94,4.02,NONE,0
V040,2025-03-30,98.36,2204.3,88.44,4.26,NONE,0
V040,2025-03-31,55.48,2259.78,95.98,4.65,P0420,0
V040,2025-04-01,79.97,2339.76,88.0,4.83,NONE,0
V040,2025-04-02,101.79,2441.55,96.83,3.64,NONE,0
V040,2025-04-03,81.22,2522.77,76.89,3.45,P0300,1
V040,2025-04-04,87.31,2610.07,84.8,3.38,NONE,0
V040,2025-04-05,58.2,2668.27,84.29,2.62,P0171,1
V040,2025-04-06,87.47,2755.74,92.28,4.4,P0455,0
V040,2025-04-07,84.66,2840.4,79.32,3.13,P0420,0
V040,2025-04-08,72.13,2912.53,81.19,2.79,NONE,0
V040,2025-04-09,74.48,2987.01,83.3,3.97,NONE,0
V040,2025-04-10,72.06,3059.07,84.79,4.1,P0300,1
V040,2025-04-11,48.41,3107.47,82.04,3.02,NONE,0
V040,2025-04-12,60.43,3167.91,93.99,2.95,P0300,0
V040,2025-04-13,92.46,3260.37,94.05,4.65,P0300,0
V040,2025-04-14,85.15,3345.51,83.28,4.18,P0420,0
V040,2025-04-15,86.93,3432.45,81.57,3.6,NONE,0
V040,2025-04-16,54.61,3487.06,92.68,4.89,NONE,0
V040,2025-04-17,84.63,3571.69,84.57,4.75,NONE,0
V040,2025-04-18,96.66,3668.35,81.85,4.99,P0420,1
V040,2025-04-19,71.88,3740.23,77.06,3.8,P0300,0
V040,2025-04-20,65.6,3805.83,80.38,3.61,NONE,0
V040,2025-04-21,82.13,3887.96,84.53,4.26,P0420,0
V040,2025-04-22,84.82,3972.78,81.67,4.13,NONE,0
V040,2025-04-23,82.88,4055.65,84.58,4.83,NONE,0
V040,2025-04-24,98.72,4154.37,88.88,2.73,NONE,0
V040,2025-04-25,48.53,4202.9,85.41,2.95,P0420,0
V040,2025-04-26,73.69,4276.59,86.34,3.67,P0420,0
V040,2025-04-27,54.99,4331.59,86.05,3.29,P0420,0
V040,2025-04-28,44.89,4376.48,81.52,3.2,P0455,0
V040,2025-04-29,95.49,4471.97,85.9,3.22,P0171,0
V041,2025-03-01,90.41,90.41,79.6,4.28,P0420,1
V041,2025-03-02,57.64,148.05,90.82,3.13,NONE,0
V041,2025-03-03,103.82,251.87,84.27,3.63,P0455,1
V041,2025-03-04,56.81,308.68,83.72,3.57,P0300,0
V041,2025-03-05,71.73,380.41,85.16,3.61,NONE,0
V041,2025-03-06,93.69,474.11,90.35,4.09,P0455,0
V041,2025-03-07,108.69,582.79,86.42,3.85,NONE,0
V041,2025-03-08,63.39,646.18,82.99,4.72,P0300,0
V041,2025-03-09,100.97,747.15,84.59,3.96,NONE,0
V041,2025-03-10,100.68,847.83,87.96,4.15,NONE,0
V041,2025-03-11,86.67,934.5,72.54,4.51,NONE,0
V041,2025-03-12,52.36,986.86,77.2,2.74,NONE,0
V041,2025-03-13,59.1,1045.97,93.92,3.51,NONE,0
V041,2025-03-14,70.6,1116.57,85.97,3.98,P0300,1
V041,2025-03-15,92.3,1208.87,87.55,2.93,P0420,0
V041,2025-03-16,85.81,1294.68,88.7,4.7,P0300,1
V041,2025-03-17,138.71,1433.39,79.86,4.8,NONE,0
V041,2025-03-18,77.62,1511.0,89.6,3.19,NONE,0
V041,2025-03-19,48.64,1559.64,77.54,3.22,P0455,0
V041,2025-03-20,93.19,1652.84,82.89,2.67,NONE,0
V041,2025-03-21,60.91,1713.74,87.59,3.36,NONE,0
V041,2025-03-22,78.16,1791.91,84.12,4.42,NONE,0
V041,2025-03-23,74.71,1866.61,86.83,3.66,P0171,0
V041,2025-03-24,101.41,1968.03,84.57,4.41,P0300,0
V041,2025-03-25,121.28,2089.31,85.79,4.62,NONE,0
V041,2025-03-26,79.95,2169.26,84.94,4.77,P0420,0
V041,2025-03-27,85.94,2255.21,93.34,3.82,NONE,0
V041,2025-03-28,85.81,2341.01,74.23,4.14,P0455,0
V041,2025-03-29,113.01,2454.03,81.85,4.65,P0455,0
V041,2025-03-30,76.66,2530.69,79.05,3.52,NONE,0
V041,2025-03-31,58.06,2588.75,89.11,4.1,P0300,0
V041,2025-04-01,75.69,2664.44,89.96,4.78,P0455,0
V041,2025-04-02,104.04,2768.48,85.04,2.55,P0171,1
V041,2025-04-03,49.52,2818.0,88.57,4.66,P0171,0
V041,2025-04-04,99.53,2917.53,79.34,4.19,NONE,0
V041,2025-04-05,47.58,2965.11,81.51,4.52,NONE,0
V041,2025-04-06,76.0,3041.1,92.0,4.02,P0420,0
V041,2025-04-07,103.36,3144.47,86.86,3.56,P0455,0
V041,2025-04-08,61.02,3205.49,80.47,3.84,P0420,0
V041,2025-04-09,38.52,3244.01,76.19,2.73,P0455,0
V041,2025-04-10,61.79,3305.8,88.48,2.99,NONE,0
V041,2025-04-11,51.52,3357.32,82.72,3.96,P0455,0
V041,2025-04-12,63.25,3420.57,74.47,3.84,P0420,0
V041,2025-04-13,70.62,3491.19,82.98,4.7,P0171,0
V041,2025-04-14,40.71,3531.9,77.59,2.59,NONE,0
V041,2025-04-15,139.58,3671.48,84.44,3.9,P0300,0
V041,2025-04-16,62.64,3734.12,87.79,3.13,P0455,0
V041,2025-04-17,79.85,3813.98,79.37,3.04,P0300,1
V041,2025-04-18,76.54,3890.52,82.82,2.86,P0171,1
V041,2025-04-19,85.87,3976.39,94.13,2.86,P0455,0
V041,2025-04-20,87.72,4064.11,79.12,3.34,NONE,0
V041,2025-04-21,45.57,4109.67,88.99,2.72,NONE,0
V041,2025-04-22,67.28,4176.95,82.17,3.57,NONE,0
V041,2025-04-23,55.03,4231.98,89.18,2.53,P0420,1
V041,2025-04-24,128.82,4360.81,87.19,4.91,NONE,0
V041,2025-04-25,64.14,4424.95,97.3,3.93,P0171,0
V041,2025-04-26,57.59,4482.54,81.23,3.16,NONE,0
V041,2025-04-27,113.87,4596.41,85.15,3.76,P0420,1
V041,2025-04-28,83.03,4679.44,83.54,4.51,P0455,0
V041,2025-04-29,99.49,4778.92,78.75,3.57,P0171,0
V042,2025-03-01,118.67,118.67,86.28,4.71,NONE,0
V042,2025-03-02,40.32,158.99,84.77,4.38,P0300,0
V042,2025-03-03,69.47,228.46,78.39,4.66,NONE,0
V042,2025-03-04,66.66,295.12,92.78,3.04,NONE,0
V042,2025-03-05,53.05,348.17,80.51,2.94,P0300,0
V042,2025-03-06,62.77,410.94,89.23,3.64,P0455,0
V042,2025-03-07,83.74,494.68,84.78,3.48,P0420,0
V042,2025-03-08,113.84,608.52,92.73,3.55,NONE,0
V042,2025-03-09,67.33,675.85,84.52,3.79,NONE,0
V042,2025-03-10,56.16,732.01,85.08,2.76,P0455,1
V042,2025-03-11,55.11,787.12,87.25,3.13,P0300,0
V042,2025-03-12,71.77,858.89,87.71,3.32,P0171,1
V042,2025-03-13,79.17,938.07,77.63,2.55,P0455,1
V042,2025-03-14,85.52,1023.59,95.21,4.75,NONE,0
V042,2025-03-15,88.45,1112.04,82.67,4.48,P0300,0
V042,2025-03-16,74.67,1186.7,80.1,2.93,P0420,0
V042,2025-03-17,62.81,1249.51,80.55,3.89,NONE,0
V042,2025-03-18,91.85,1341.36,84.41,2.82,P0171,0
V042,2025-03-19,66.27,1407.63,90.82,2.86,NONE,0
V042,2025-03-20,71.39,1479.02,89.03,4.15,P0420,0
V042,2025-03-21,58.23,1537.25,97.8,3.74,P0420,0
V042,2025-03-22,71.81,1609.06,86.15,4.17,P0300,1
V042,2025-03-23,88.65,1697.71,81.41,3.59,NONE,0
V042,2025-03-24,59.33,1757.03,83.63,3.77,P0455,1
V042,2025-03-25,78.65,1835.69,79.63,4.41,NONE,0
V042,2025-03-26,77.3,1912.99,76.52,4.98,P0300,0
V042,2025-03-27,97.58,2010.57,87.4,3.54,P0420,0
V042,2025-03-28,75.0,2085.57,83.41,3.5,P0455,0
V042,2025-03-29,71.42,2156.99,89.82,4.14,NONE,0
V042,2025-03-30,93.56,2250.55,93.23,3.39,P0300,0
V042,2025-03-31,43.23,2293.77,89.49,2.71,P0171,0
V042,2025-04-01,100.2,2393.97,78.34,3.32,NONE,0
V042,2025-04-02,50.7,2444.67,81.66,3.36,NONE,0
V042,2025-04-03,111.96,2556.63,81.76,3.78,P0300,0
V042,2025-04-04,133.34,2689.97,85.49,4.8,P0420,0
V042,2025-04-05,81.93,2771.91,82.03,4.63,NONE,0
V042,2025-04-06,89.98,2861.88,83.29,2.55,P0455,1
V042,2025-04-07,84.6,2946.48,85.62,4.14,NONE,0
V042,2025-04-08,68.43,3014.91,84.61,4.8,NONE,0
V042,2025-04-09,70.41,3085.32,84.85,4.22,P0420,1
V042,2025-04-10,58.68,3144.0,84.74,3.04,NONE,0
V042,2025-04-11,82.37,3226.37,81.53,4.06,P0300,0
V042,2025-04-12,106.98,3333.35,85.12,4.65,P0171,0
V042,2025-04-13,65.64,3398.99,93.55,3.91,NONE,0
V042,2025-04-14,53.69,3452.68,91.55,4.79,P0420,0
V042,2025-04-15,87.83,3540.51,80.82,2.51,P0300,1
V042,2025-04-16,74.46,3614.97,81.64,3.43,P0171,0
V042,2025-04-17,88.21,3703.19,78.11,3.61,P0455,0
V042,2025-04-18,79.55,3782.74,84.71,4.53,P0300,1
V042,2025-04-19,102.27,3885.0,89.7,4.25,NONE,0
V042,2025-04-20,67.38,3952.39,83.51,3.18,NONE,0
V042,2025-04-21,74.41,4026.8,84.98,2.85,NONE,0
V042,2025-04-22,95.7,4122.5,76.11,2.69,P0300,1
V042,2025-04-23,76.79,4199.29,87.64,4.78,NONE,0
V042,2025-04-24,94.15,4293.44,88.88,4.02,NONE,0
V042,2025-04-25,109.18,4402.62,91.7,4.07,NONE,0
V042,2025-04-26,85.83,4488.45,85.16,4.33,P0300,1
V042,2025-04-27,88.76,4577.21,86.63,3.04,NONE,0
V042,2025-04-28,79.3,4656.5,80.73,3.79,P0171,0
V042,2025-04-29,75.72,4732.23,91.26,3.93,NONE,0
V043,2025-03-01,68.86,68.86,85.16,4.04,NONE,0
V043,2025-03-02,73.36,142.22,86.59,3.99,NONE,0
V043,2025-03-03,56.86,199.08,86.61,2.81,P0455,0
V043,2025-03-04,78.88,277.96,86.27,3.07,NONE,0
V043,2025-03-05,90.02,367.98,80.09,4.02,NONE,0
V043,2025-03-06,66.05,434.04,86.21,4.73,NONE,0
V043,2025-03-07,48.57,482.61,80.34,3.66,NONE,0
V043,2025-03-08,100.07,582.68,83.48,4.82,P0300,0
V043,2025-03-09,95.33,678.01,82.93,4.45,P0171,0
V043,2025-03-10,47.41,725.41,87.78,4.56,NONE,0
V043,2025-03-11,80.24,805.66,84.54,3.35,NONE,0
V043,2025-03-12,102.37,908.03,78.16,4.63,NONE,0
V043,2025-03-13,101.0,1009.03,86.62,3.16,NONE,0
V043,2025-03-14,24.29,1033.32,90.49,2.53,P0420,1
V043,2025-03-15,119.06,1152.38,88.43,3.98,P0171,1
V043,2025-03-16,89.71,1242.1,93.04,2.67,P0455,0
V043,2025-03-17,84.72,1326.82,80.3,3.19,NONE,0
V043,2025-03-18,77.36,1404.18,81.06,3.89,P0171,0
V043,2025-03-19,104.12,1508.3,80.32,4.11,P0171,0
V043,2025-03-20,103.53,1611.83,81.14,4.12,P0300,0
V043,2025-03-21,96.01,1707.84,95.3,2.53,P0300,0
V043,2025-03-22,61.32,1769.16,92.4,4.86,P0171,0
V043,2025-03-23,86.86,1856.02,91.22,3.13,NONE,0
V043,2025-03-24,68.06,1924.08,79.46,3.69,P0455,0
V043,2025-03-25,82.76,2006.84,75.57,2.91,P0300,0
V043,2025-03-26,115.39,2122.23,86.0,3.59,P0171,0
V043,2025-03-27,50.79,2173.02,90.96,3.25,P0455,0
V043,2025-03-28,78.7,2251.71,98.61,3.95,NONE,0
V043,2025-03-29,62.45,2314.17,77.96,2.71,P0420,0
